,train_loss,train_acc,dev_loss,dev_acc
0,1.7010318239529927,0.25,1.4577140442291707,0.35
1,1.495221922794978,0.3625,1.3012811276745522,0.4
2,1.4044056485096614,0.39166666666666666,1.2427223532503622,0.4666666666666667
3,1.2827902808785439,0.4895833333333333,1.1955749496663746,0.45
4,1.200375735759735,0.5041666666666667,1.1285675999233988,0.5666666666666667
5,1.103809542953968,0.55,1.2379226308966522,0.4666666666666667
6,1.074750083188216,0.5604166666666667,1.2638127975839637,0.48333333333333334
7,1.0886112029353778,0.59375,1.2650651440897027,0.45
8,0.9719396109382311,0.6,1.0290292982471207,0.48333333333333334
9,0.9189233084519705,0.65,0.9950457934195024,0.5333333333333333
10,0.8929136370619138,0.6708333333333333,0.9060771817778995,0.5166666666666667
11,0.941748189429442,0.6041666666666666,1.1571317997108999,0.48333333333333334
12,0.9126103247205416,0.6083333333333333,0.9363411683060954,0.48333333333333334
13,0.8089486112197241,0.6625,0.9169257713848219,0.6333333333333333
14,0.7641731575131416,0.6791666666666667,1.0549349245867983,0.55
15,0.7893422866861025,0.6833333333333333,0.8972842955579271,0.6
16,0.7886993251740932,0.6895833333333333,0.8726156382571215,0.5666666666666667
17,0.7232157414158186,0.73125,0.9238080565275769,0.5333333333333333
18,0.704043310135603,0.7166666666666667,0.8806802290095727,0.6333333333333333
19,0.6868887121478716,0.7416666666666667,0.8542365451625162,0.6333333333333333
20,0.7135240981976191,0.7229166666666667,0.9931727068677141,0.6166666666666667
21,0.6439249143004417,0.7416666666666667,0.9349241785695788,0.65
22,0.6046188355733951,0.7541666666666667,0.8228049869046083,0.6333333333333333
23,0.5820184163749218,0.7708333333333334,0.8191938101673273,0.65
24,0.6140549555420876,0.7583333333333333,0.9772221895585614,0.55
25,0.6846932545304298,0.7229166666666667,0.904443177832384,0.6333333333333333
26,0.632080594698588,0.7333333333333333,0.8041842342224536,0.6333333333333333
27,0.5614254996180534,0.7729166666666667,1.009207240279839,0.6333333333333333
28,0.5412253327667713,0.7916666666666666,1.0056029170055103,0.5666666666666667
29,0.4974682629108429,0.80625,0.8356502192680132,0.75
30,0.6275214689473311,0.75,0.773766731579169,0.6333333333333333
31,0.6429410775502523,0.7166666666666667,0.9497284246877605,0.6333333333333333
32,0.5548732355237007,0.7916666666666666,1.0844628718139653,0.6166666666666667
33,0.5061638019979,0.8145833333333333,0.7806476166827361,0.6
34,0.4934660866856575,0.8041666666666667,0.9067566502812383,0.6166666666666667
35,0.40687334599594277,0.85,0.7719650003705693,0.6833333333333333
36,0.5120712605615457,0.8083333333333333,0.9372016895262171,0.5833333333333334
37,0.4966254271566868,0.8083333333333333,0.7566817048864641,0.6666666666666666
38,0.5075841483970484,0.7979166666666667,0.7435065585233981,0.75
39,0.5088220362861952,0.775,0.9484689522040242,0.7
40,0.46457729923228425,0.81875,0.8996058575828112,0.6333333333333333
41,0.46767572686076164,0.8270833333333333,1.1859811399142635,0.6333333333333333
42,0.473269946873188,0.8166666666666667,0.9435481498082189,0.7
43,0.3818556908518076,0.8729166666666667,1.1909019383268407,0.6833333333333333
44,0.3846810683608055,0.8520833333333333,0.8575954197779762,0.6666666666666666
45,0.36376312995950383,0.8708333333333333,0.8826404188630286,0.7166666666666667
46,0.34562972250084084,0.8854166666666666,0.9138013629281785,0.7333333333333333
47,0.2904603589947025,0.9041666666666667,0.896920198787002,0.7333333333333333
48,0.40998804445068043,0.85,0.6285389619718916,0.8
49,0.3361473499486844,0.8854166666666666,0.8026808799208277,0.8
50,0.3821065646285812,0.8416666666666667,0.9234152633734842,0.6833333333333333
51,0.4113719929009676,0.8333333333333334,0.9723734185935037,0.6833333333333333
52,0.3640747908502817,0.8729166666666667,0.7602657070179379,0.6666666666666666
53,0.2483765296638012,0.91875,0.8156688250510221,0.7
54,0.23913624634345373,0.90625,1.1011721183805754,0.65
55,0.23093164960543314,0.9208333333333333,0.809826329937565,0.7166666666666667
56,0.2996460096910596,0.8791666666666667,1.5309684515222468,0.5333333333333333
57,0.2826636030028264,0.9020833333333333,1.0333488824748889,0.5833333333333334
58,0.2784119937568903,0.9041666666666667,0.9281666126731801,0.6833333333333333
59,0.22313548841824135,0.9125,1.1937153255747859,0.6
60,0.22647354255119959,0.91875,0.9308684298803579,0.6666666666666666
61,0.19370425414914885,0.9375,0.8744674385916498,0.7166666666666667
62,0.138351335345457,0.9541666666666667,0.8664446309714986,0.6833333333333333
63,0.12440899076561134,0.9625,1.3363518106258763,0.65
64,0.12644690740853548,0.9645833333333333,0.8406779724466188,0.7
65,0.08867063800183435,0.9791666666666666,0.9332639072965518,0.7166666666666667
66,0.07096348570970197,0.9833333333333333,0.9936711496580308,0.75
67,0.10333974558549623,0.95625,1.2612643667057981,0.6666666666666666
68,0.2972234293508033,0.9,1.0090445033703055,0.7
69,0.2565903381134073,0.9104166666666667,0.7886493466188069,0.6833333333333333
70,0.1976988517368833,0.9354166666666667,0.8672815595555038,0.7333333333333333
71,0.2877068044617772,0.8916666666666667,1.1989294399939063,0.6333333333333333
72,0.2840658475955327,0.9041666666666667,0.9494997648891234,0.7333333333333333
73,0.17847405529270569,0.9375,1.0793985298276405,0.6833333333333333
74,0.1145515659203132,0.9666666666666667,1.1093581049112582,0.6666666666666666
75,0.08574418413142364,0.9729166666666667,1.1353179900192287,0.6166666666666667
76,0.09261760860681534,0.9729166666666667,1.0736638565390682,0.65
77,0.1634729988873005,0.94375,0.9972461643902847,0.6166666666666667
78,0.1909184999143084,0.9270833333333334,1.065251410613137,0.7
79,0.18605522066354752,0.9229166666666667,1.1714045405742843,0.5833333333333334
80,0.22329465330888829,0.91875,1.1775470826268384,0.6
81,0.2433868944644928,0.9125,1.2251015812188195,0.6333333333333333
82,0.20465089520439506,0.9270833333333334,1.3400130405913473,0.6333333333333333
83,0.1435566971388956,0.9520833333333333,1.0941591512752755,0.6666666666666666
84,0.13324093290915093,0.9604166666666667,1.0682165358431994,0.7
85,0.20579256714942554,0.9333333333333333,1.3147895327558883,0.6333333333333333
86,0.126207006474336,0.96875,1.0080811786170676,0.7
87,0.0919245994494607,0.9708333333333333,1.392404251831041,0.6666666666666666
88,0.09743065456859767,0.975,1.1122300365624163,0.7166666666666667
89,0.13859233974168697,0.9458333333333333,1.5449762829006826,0.65
90,0.10142598518480857,0.96875,1.2315784804425727,0.6333333333333333
91,0.07940714441550274,0.9708333333333333,1.1463941365376085,0.7
92,0.0936503322251762,0.9729166666666667,1.062340280587037,0.7333333333333333
93,0.10532599540116887,0.9583333333333334,1.1753819051135788,0.6666666666666666
94,0.099764531555896,0.9666666666666667,1.03131451777489,0.6833333333333333
95,0.11984047274260472,0.9604166666666667,1.3659001972667826,0.65
96,0.08045098224344353,0.9770833333333333,0.9476853080138624,0.75
97,0.051011467507729925,0.9854166666666667,1.160191813705481,0.7166666666666667
98,0.034666096238652244,0.99375,1.0738021934479438,0.7333333333333333
99,0.032710806757677346,0.99375,1.1930563442317186,0.6833333333333333
