,train_loss,train_acc,dev_loss,dev_acc
0,1.6672778725624084,0.30833333333333335,1.4394119557940577,0.36666666666666664
1,1.4528838619589806,0.4270833333333333,1.2768341742864386,0.45
2,1.389764703810215,0.46458333333333335,1.2684046292050366,0.5
3,1.2720573768019676,0.49166666666666664,1.3085704595399932,0.48333333333333334
4,1.328379601240158,0.4708333333333333,1.4563991210772302,0.35
5,1.3168010860681534,0.4583333333333333,1.3932140354437204,0.4666666666666667
6,1.2323340326547623,0.5020833333333333,1.337652792796837,0.4
7,1.3788444623351097,0.4875,1.3872124634942768,0.38333333333333336
8,1.1710259206593037,0.55,1.3616965853835352,0.45
9,1.0853656381368637,0.575,1.3334283257757966,0.48333333333333334
10,0.9874291755259037,0.6145833333333334,1.3044510078048912,0.4166666666666667
11,1.0030313320457935,0.5979166666666667,1.3584806435626091,0.38333333333333336
12,1.1666921116411686,0.51875,1.2729250266348142,0.43333333333333335
13,1.025200244039297,0.6229166666666667,1.217649335209539,0.48333333333333334
14,0.943777784705162,0.6208333333333333,1.285186304208616,0.43333333333333335
15,0.919761560857296,0.625,1.1983172142987386,0.4666666666666667
16,0.8731942363083363,0.6541666666666667,1.3340391945554053,0.43333333333333335
17,0.8513841852545738,0.6729166666666667,1.4664439588274751,0.4
18,0.9010039642453194,0.6458333333333334,1.309113833557229,0.4166666666666667
19,0.8381606228649616,0.6645833333333333,1.235170598845652,0.43333333333333335
20,0.8121704496443272,0.675,1.3373698578571291,0.4666666666666667
21,0.8046946115791798,0.6833333333333333,1.128786669056041,0.5833333333333334
22,0.8018049634993076,0.6458333333333334,1.1893010949599987,0.5
23,0.7924883402884007,0.6833333333333333,1.3117632637891175,0.5
24,0.7769371755421162,0.6854166666666667,1.3137305509569654,0.5
25,0.7544175870716572,0.7083333333333334,1.2642376590216164,0.48333333333333334
26,0.801604337990284,0.6875,1.4316490141425273,0.45
27,0.7639642953872681,0.6895833333333333,1.210951379605806,0.5
28,0.7695241086184978,0.6833333333333333,1.2561294735209527,0.48333333333333334
29,0.8057401478290558,0.6791666666666667,1.409978727022581,0.4666666666666667
30,0.7935237549245358,0.6854166666666667,1.2199749511315554,0.48333333333333334
31,0.7619834169745445,0.6979166666666666,1.1653427359156918,0.5166666666666667
32,0.7090703342109919,0.7229166666666667,1.1464232471347113,0.5166666666666667
33,0.7247932255268097,0.70625,1.1902012086757168,0.48333333333333334
34,0.6743579655885696,0.7375,1.2593621238436965,0.4666666666666667
35,0.7481269985437393,0.6833333333333333,1.2545833288358361,0.5
36,0.7510667107999325,0.7104166666666667,1.0711690635128526,0.48333333333333334
37,0.7322610039263964,0.70625,1.3056841239820107,0.48333333333333334
38,0.6840520706027746,0.7145833333333333,1.2354439515025282,0.5
39,0.7461336478590965,0.7166666666666667,1.1435989296888125,0.55
40,0.7339134719222784,0.725,1.156328104314626,0.5
41,0.7387985102832317,0.7145833333333333,1.1706320822701595,0.5166666666666667
42,0.6907219644635916,0.7291666666666666,1.3802645875083877,0.5166666666666667
43,0.6539677977561951,0.7395833333333334,1.0369808795163953,0.6
44,0.6581363677978516,0.7395833333333334,1.1411392957573896,0.6
45,0.6212872080504894,0.75,1.1048699152374888,0.6
46,0.60293323174119,0.7645833333333333,1.0152069076163341,0.6
47,0.5925468653440475,0.7583333333333333,0.9796606564245149,0.6
48,0.6412608362734318,0.7395833333333334,1.0648234417043678,0.6166666666666667
49,0.605538472533226,0.7583333333333333,0.9879884750736188,0.5833333333333334
50,0.6606579273939133,0.725,0.9804443616985288,0.5833333333333334
51,0.6065052002668381,0.7520833333333333,1.1058062871604815,0.5666666666666667
52,0.5183947291225195,0.8020833333333334,1.1559042008387386,0.6
53,0.5091271791607141,0.8208333333333333,1.0357104766327674,0.5833333333333334
54,0.4962739683687687,0.80625,1.157825434655862,0.55
55,0.6078919051215053,0.7541666666666667,1.236630458715935,0.55
56,0.6091574095189571,0.75,1.2026394163991154,0.55
57,0.5767378825694323,0.7833333333333333,1.3214624872499998,0.48333333333333334
58,0.6011734511703253,0.7645833333333333,1.400028966719928,0.55
59,0.5547154173254967,0.7895833333333333,1.1483163110596508,0.5666666666666667
60,0.4437621235847473,0.84375,1.1987233554717196,0.5833333333333334
61,0.47102813236415386,0.8166666666666667,1.0272714603828619,0.6166666666666667
62,0.49505883641541004,0.8291666666666667,1.1108681606996158,0.5833333333333334
63,0.4575021304190159,0.8229166666666666,1.0621768793145772,0.5666666666666667
64,1.2027634531259537,0.55625,1.4013876545584416,0.45
65,0.9497803896665573,0.6333333333333333,1.1673050285354956,0.5333333333333333
66,0.7469976246356964,0.7229166666666667,1.10749447174903,0.5833333333333334
67,0.6886290591210127,0.7166666666666667,1.13370551040701,0.5333333333333333
68,0.6592893078923225,0.7479166666666667,1.253770895892953,0.5666666666666667
69,0.6550683137029409,0.7354166666666667,1.129782982904545,0.5833333333333334
70,0.635588550940156,0.7604166666666666,1.1336326474528469,0.5166666666666667
71,0.5992895700037479,0.7729166666666667,1.0265131213553627,0.6
72,0.5917960274964571,0.7625,1.0438530083324482,0.5666666666666667
73,0.6231488259509206,0.7729166666666667,1.25507917535269,0.4666666666666667
74,0.5993577726185322,0.7583333333333333,1.1290298428336032,0.55
75,0.6685016565024853,0.7458333333333333,1.0369836702407875,0.6833333333333333
76,0.6821088157594204,0.7416666666666667,1.1943706199263733,0.5166666666666667
77,0.5705684814602137,0.8,1.186991623127505,0.5166666666666667
78,0.5263624135404825,0.7916666666666666,1.1563877268656821,0.6
79,0.644258426502347,0.75625,1.5953380740757153,0.5
80,0.5413250774145126,0.775,0.9884000672081725,0.5666666666666667
81,0.4904832486063242,0.8041666666666667,1.4132579340546678,0.5333333333333333
82,0.6382163818925619,0.7375,1.2624407115606424,0.65
83,0.5048523936420679,0.8,1.1994762879175533,0.6333333333333333
