,train_loss,train_acc,dev_loss,dev_acc
0,1.7049309213956196,0.2604166666666667,1.4558102716917158,0.4666666666666667
1,1.4311564763387044,0.38958333333333334,1.2322129944499078,0.45
2,1.3673173884550731,0.425,1.1708801612242945,0.43333333333333335
3,1.2750660901268323,0.46458333333333335,1.096037304717292,0.55
4,1.2529958585898082,0.46458333333333335,1.0674701903264037,0.48333333333333334
5,1.1216023514668148,0.5291666666666667,1.0087941635572422,0.5333333333333333
6,1.012816493709882,0.5916666666666667,1.019295524339477,0.5333333333333333
7,1.0402089978257816,0.5958333333333333,0.9085841471132583,0.6333333333333333
8,0.9941292156775793,0.5916666666666667,1.0813815517105703,0.5166666666666667
9,0.9672830527027448,0.6,1.0911605530115767,0.5666666666666667
10,0.9102885747949282,0.625,0.8854614206695809,0.6333333333333333
11,0.8381392657756805,0.6708333333333333,0.8791455880516396,0.5833333333333334
12,0.8403301003078619,0.65,0.9839864493454323,0.55
13,0.7700513650973638,0.7208333333333333,0.7779031362405541,0.6166666666666667
14,0.7797188858191172,0.675,0.9379850101296419,0.5666666666666667
15,0.8007662917176882,0.6666666666666666,0.8646890234714517,0.6
16,0.9230480988820394,0.5833333333333334,1.0071468173584979,0.6833333333333333
17,0.8060293110708395,0.6895833333333333,1.04455275337789,0.5166666666666667
18,0.7332330197095871,0.7083333333333334,1.0097173001692576,0.5833333333333334
19,0.783007180939118,0.6958333333333333,0.7974475698989245,0.6166666666666667
20,0.739994578063488,0.7104166666666667,0.8685859481381026,0.65
21,0.6240233207742373,0.7520833333333333,0.8544976065909357,0.6333333333333333
22,0.626952117929856,0.7666666666666667,0.8400874682711676,0.65
23,0.6117365571359793,0.75,0.8814345589630664,0.6333333333333333
24,0.6923338565975428,0.7291666666666666,1.0057635288439843,0.6166666666666667
25,0.6433371988435587,0.7666666666666667,0.972213273663186,0.65
26,0.6850756903489431,0.7458333333333333,0.7748276889528499,0.65
27,0.5893826534350713,0.7708333333333334,1.0768036191443813,0.6166666666666667
28,0.6015546855827173,0.775,0.9716269198984824,0.6166666666666667
29,0.5857066859801611,0.7708333333333334,1.2884690837825443,0.6166666666666667
30,0.6122345887124538,0.7729166666666667,1.0804233519103825,0.5166666666666667
31,0.6955455380181471,0.73125,1.0771069798892707,0.6166666666666667
32,0.5843804851174355,0.7895833333333333,0.9677268668214779,0.6333333333333333
33,0.5519730926801761,0.7791666666666667,0.8502559336088699,0.65
34,0.4938558240731557,0.8083333333333333,0.877548749582595,0.6666666666666666
